model_name,model_type,input_size,total_params,analysis,num_transformer_layers,num_normalizations,num_skip_connections,num_convolutional_layers,num_dense_layers,final_receptive_field_size,num_strides,num_max_pools,pretrain_dataset,results-imagenet,results-sketch,results-imagenetv2-matched-frequency,results-imagenet-r,results-imagenet-a
vit_srelpos_medium_patch16_224.sw_in1k,ViT,224,38735856,"{'model_type': 'ViT', 'num_layers': 15, 'num_normalizations': 26, 'num_skip_connections': 0, 'num_convolutional_layers': 1, 'num_transformer_layers': 12, 'num_dense_layers': 14, 'final_receptive_field_size': 1, 'num_strides': 0, 'num_max_pools': 0, 'num_parameters': 225844480}",12,26,0,1,14,1.0,0.0,0.0,vit_srelpos_medium_patch16_224,82.25,33.38,70.89,45.693,24.987
vit_srelpos_small_patch16_224.sw_in1k,Vision Transformer,224,21973486,"{'model_type': 'Vision Transformer', 'num_layers': 14, 'num_normalizations': 26, 'num_skip_connections': 0, 'num_convolutional_layers': 1, 'num_transformer_layers': 12, 'num_dense_layers': 26, 'final_receptive_field_size': 0, 'num_strides': 0, 'num_max_pools': 0, 'num_parameters': 125644208}",12,26,0,1,26,0.0,0.0,0.0,vit_srelpos_small_patch16_224,81.108,31.282,70.16,44.133,22.36
vit_tiny_patch16_224.augreg_in21k,Vision Transformer,224,9702099,"{'model_type': 'Vision Transformer', 'num_layers': 14, 'num_normalizations': 26, 'num_skip_connections': 0, 'num_convolutional_layers': 1, 'num_transformer_layers': 12, 'num_dense_layers': 3, 'final_receptive_field_size': 0, 'num_strides': 0, 'num_max_pools': 0, 'num_parameters': 12061983}",12,26,0,1,3,0.0,0.0,0.0,vit_tiny_patch16_224,,,,,
vit_tiny_patch16_224.augreg_in21k_ft_in1k,ViT,224,5679400,"{'model_type': 'ViT', 'num_layers': 14, 'num_normalizations': 14, 'num_skip_connections': 0, 'num_convolutional_layers': 1, 'num_transformer_layers': 12, 'num_dense_layers': 3, 'final_receptive_field_size': -1, 'num_strides': 0, 'num_max_pools': 0, 'num_parameters': 3492008}",12,14,0,1,3,-1.0,0.0,0.0,vit_tiny_patch16_224,75.452,20.462,63.14,32.14,9.053
vit_tiny_patch16_384.augreg_in21k_ft_in1k,Vision Transformer,384,5679400,"{'model_type': 'Vision Transformer', 'num_layers': 15, 'num_normalizations': 14, 'num_skip_connections': 0, 'num_convolutional_layers': 1, 'num_transformer_layers': 12, 'num_dense_layers': 1, 'final_receptive_field_size': 0, 'num_strides': 0, 'num_max_pools': 0, 'num_parameters': 3078968}",12,14,0,1,1,0.0,0.0,0.0,vit_tiny_patch16_384,78.446,21.712,66.39,33.557,17.547
vit_tiny_r_s16_p8_224.augreg_in21k,Vision Transformer (ViT),224,10350483,"{'model_type': 'Vision Transformer (ViT)', 'num_layers': 14, 'num_normalizations': 14, 'num_skip_connections': 0, 'num_convolutional_layers': 2, 'num_transformer_layers': 12, 'num_dense_layers': 25, 'final_receptive_field_size': 0, 'num_strides': 0, 'num_max_pools': 1, 'num_parameters': 13059855}",12,14,0,2,25,0.0,0.0,1.0,vit_tiny_r_s16_p8_224,,,,,
vit_tiny_r_s16_p8_224.augreg_in21k_ft_in1k,Vision Transformer (ViT),224,6327784,"{'model_type': 'Vision Transformer (ViT)', 'num_layers': 15, 'num_normalizations': 14, 'num_skip_connections': 0, 'num_convolutional_layers': 2, 'num_transformer_layers': 12, 'num_dense_layers': 26, 'final_receptive_field_size': 0, 'num_strides': 0, 'num_max_pools': 1, 'num_parameters': 3193080}",12,14,0,2,26,0.0,0.0,1.0,vit_tiny_r_s16_p8_224,71.82,19.356,58.93,30.87,4.973
vit_tiny_r_s16_p8_384.augreg_in21k_ft_in1k,Vision Transformer (ViT),384,6327784,"{'model_type': 'Vision Transformer (ViT)', 'num_layers': 15, 'num_normalizations': 14, 'num_skip_connections': 0, 'num_convolutional_layers': 2, 'num_transformer_layers': 12, 'num_dense_layers': 26, 'final_receptive_field_size': 0, 'num_strides': 0, 'num_max_pools': 1, 'num_parameters': 3162704}",12,14,0,2,26,0.0,0.0,1.0,vit_tiny_r_s16_p8_384,75.962,21.938,63.19,33.667,10.933
vit_wee_patch16_reg1_gap_256.sbb_in1k,ViT,256,13356776,"{'model_type': 'ViT', 'num_layers': 15, 'num_normalizations': 16, 'num_skip_connections': 0, 'num_convolutional_layers': 1, 'num_transformer_layers': 14, 'num_dense_layers': 29, 'final_receptive_field_size': -1, 'num_strides': 0, 'num_max_pools': 0, 'num_parameters': 6792344}",14,16,0,1,29,-1.0,0.0,0.0,vit_wee_patch16_reg1_gap_256,80.268,31.854,69.5,43.903,21.413
vit_xsmall_patch16_clip_224.tinyclip_yfcc15m,Vision Transformer,224,8226816,"{'model_type': 'Vision Transformer', 'num_layers': 12, 'num_normalizations': 23, 'num_skip_connections': 0, 'num_convolutional_layers': 1, 'num_transformer_layers': 10, 'num_dense_layers': 22, 'final_receptive_field_size': 0, 'num_strides': 0, 'num_max_pools': 0, 'num_parameters': 5246464}",10,23,0,1,22,0.0,0.0,0.0,vit_xsmall_patch16_clip_224,,,,,
vitamin_base_224.datacomp1b_clip,Hybrid CNN-Transformer,224,87569536,"{'model_type': 'Hybrid CNN-Transformer', 'num_layers': 70, 'num_normalizations': 30, 'num_skip_connections': 4, 'num_convolutional_layers': 14, 'num_transformer_layers': 14, 'num_dense_layers': 15, 'final_receptive_field_size': -1, 'num_strides': 0, 'num_max_pools': 0, 'num_parameters': 33766928}",14,30,4,14,15,-1.0,0.0,0.0,vitamin_base_224,,,,,
vitamin_base_224.datacomp1b_clip_ltt,Hybrid CNN-Transformer,224,87569536,"{'model_type': 'Hybrid CNN-Transformer', 'num_layers': 93, 'num_normalizations': 32, 'num_skip_connections': 6, 'num_convolutional_layers': 15, 'num_transformer_layers': 14, 'num_dense_layers': 37, 'final_receptive_field_size': 0, 'num_strides': 0, 'num_max_pools': 0, 'num_parameters': 37837952}",14,32,6,15,37,0.0,0.0,0.0,vitamin_base_224,,,,,
vitamin_large2_224.datacomp1b_clip,ConvNeXt-based Transformer,224,333377312,"{'model_type': 'ConvNeXt-based Transformer', 'num_layers': 146, 'num_normalizations': 56, 'num_skip_connections': 11, 'num_convolutional_layers': 14, 'num_transformer_layers': 31, 'num_dense_layers': 5, 'final_receptive_field_size': -1, 'num_strides': 0, 'num_max_pools': 0, 'num_parameters': 104980000}",31,56,11,14,5,-1.0,0.0,0.0,vitamin_large2_224,,,,,
vitamin_large2_256.datacomp1b_clip,"Vision Transformer (ViT) - based on the presence of 'blocks' with 'attn' (attention) and 'mlp' (multi-layer perceptron) modules, combined with convolutional layers in the stem and pooling layers.",256,333377312,"{'model_type': ""Vision Transformer (ViT) - based on the presence of 'blocks' with 'attn' (attention) and 'mlp' (multi-layer perceptron) modules, combined with convolutional layers in the stem and pooling layers."", 'num_layers': 396, 'num_normalizations': 66, 'num_skip_connections': 9, 'num_convolutional_layers': 9, 'num_transformer_layers': 31, 'num_dense_layers': 66, 'final_receptive_field_size': -1, 'num_strides': -1, 'num_max_pools': -1, 'num_parameters': 71159680}",31,66,9,9,66,-1.0,-1.0,-1.0,vitamin_large2_256,,,,,
vitamin_large2_336.datacomp1b_clip,ConvNeXt-like Transformer,336,333377312,"{'model_type': 'ConvNeXt-like Transformer', 'num_layers': 178, 'num_normalizations': 41, 'num_skip_connections': 9, 'num_convolutional_layers': 15, 'num_transformer_layers': 31, 'num_dense_layers': 65, 'final_receptive_field_size': None, 'num_strides': 0, 'num_max_pools': 0, 'num_parameters': 74245824}",31,41,9,15,65,,0.0,0.0,vitamin_large2_336,,,,,
vitamin_large2_384.datacomp1b_clip,ConvNeXt/Vision Transformer Hybrid,384,333377312,"{'model_type': 'ConvNeXt/Vision Transformer Hybrid', 'num_layers': 145, 'num_normalizations': 44, 'num_skip_connections': 8, 'num_convolutional_layers': 15, 'num_transformer_layers': 31, 'num_dense_layers': 74, 'final_receptive_field_size': None, 'num_strides': None, 'num_max_pools': 0, 'num_parameters': 115918144}",31,44,8,15,74,,,0.0,vitamin_large2_384,,,,,
vitamin_large_224.datacomp1b_clip,ConvNeXt/Vision Transformer Hybrid,224,333114912,"{'model_type': 'ConvNeXt/Vision Transformer Hybrid', 'num_layers': 88, 'num_normalizations': 41, 'num_skip_connections': 7, 'num_convolutional_layers': 16, 'num_transformer_layers': 31, 'num_dense_layers': 41, 'final_receptive_field_size': -1, 'num_strides': 0, 'num_max_pools': 0, 'num_parameters': 105020416}",31,41,7,16,41,-1.0,0.0,0.0,vitamin_large_224,,,,,
vitamin_large_256.datacomp1b_clip,Hybrid CNN/Transformer,256,333114912,"{'model_type': 'Hybrid CNN/Transformer', 'num_layers': 34, 'num_normalizations': 70, 'num_skip_connections': 8, 'num_convolutional_layers': 14, 'num_transformer_layers': 31, 'num_dense_layers': 1, 'final_receptive_field_size': None, 'num_strides': 0, 'num_max_pools': 0, 'num_parameters': 73435264}",31,70,8,14,1,,0.0,0.0,vitamin_large_256,,,,,
vitamin_large_336.datacomp1b_clip,ConvNeXt-like or similar hybrid CNN-Transformer,336,333114912,"{'model_type': 'ConvNeXt-like or similar hybrid CNN-Transformer', 'num_layers': 105, 'num_normalizations': 40, 'num_skip_connections': 9, 'num_convolutional_layers': 15, 'num_transformer_layers': 31, 'num_dense_layers': 3, 'final_receptive_field_size': 25, 'num_strides': 2, 'num_max_pools': 0, 'num_parameters': 82432448}",31,40,9,15,3,25.0,2.0,0.0,vitamin_large_336,,,,,
vitamin_large_384.datacomp1b_clip,Vision Transformer (ViT) Hybrid with CNN Stem,384,333114912,"{'model_type': 'Vision Transformer (ViT) Hybrid with CNN Stem', 'num_layers': 33, 'num_normalizations': 70, 'num_skip_connections': 7, 'num_convolutional_layers': 9, 'num_transformer_layers': 31, 'num_dense_layers': 1, 'final_receptive_field_size': None, 'num_strides': 0, 'num_max_pools': 0, 'num_parameters': 132536304}",31,70,7,9,1,,0.0,0.0,vitamin_large_384,,,,,
vitamin_small_224.datacomp1b_clip,Unknown,224,21948992,"{'model_type': 'Unknown', 'num_layers': 140, 'num_normalizations': 24, 'num_skip_connections': 14, 'num_convolutional_layers': 13, 'num_transformer_layers': 14, 'num_dense_layers': 30, 'final_receptive_field_size': 0, 'num_strides': 0, 'num_max_pools': 0, 'num_parameters': 11280448}",14,24,14,13,30,0.0,0.0,0.0,vitamin_small_224,,,,,
vitamin_small_224.datacomp1b_clip_ltt,Unknown (Likely a hybrid CNN/Transformer),224,21948992,"{'model_type': 'Unknown (Likely a hybrid CNN/Transformer)', 'num_layers': 120, 'num_normalizations': 42, 'num_skip_connections': 7, 'num_convolutional_layers': 14, 'num_transformer_layers': 14, 'num_dense_layers': 44, 'final_receptive_field_size': None, 'num_strides': 0, 'num_max_pools': 0, 'num_parameters': 9234688}",14,42,7,14,44,,0.0,0.0,vitamin_small_224,,,,,
vitamin_xlarge_256.datacomp1b_clip,ConvNeXt/Vision Transformer Hybrid,256,436051392,"{'model_type': 'ConvNeXt/Vision Transformer Hybrid', 'num_layers': 147, 'num_normalizations': 41, 'num_skip_connections': 6, 'num_convolutional_layers': 14, 'num_transformer_layers': 32, 'num_dense_layers': 74, 'final_receptive_field_size': -1, 'num_strides': 0, 'num_max_pools': 0, 'num_parameters': 130307136}",32,41,6,14,74,-1.0,0.0,0.0,vitamin_xlarge_256,,,,,
vitamin_xlarge_336.datacomp1b_clip,Vision Transformer (ViT) or similar hybrid architecture,256,436051392,"{'model_type': 'Vision Transformer (ViT) or similar hybrid architecture', 'num_layers': 63, 'num_normalizations': 43, 'num_skip_connections': 10, 'num_convolutional_layers': 13, 'num_transformer_layers': 32, 'num_dense_layers': 105, 'final_receptive_field_size': 0, 'num_strides': 0, 'num_max_pools': 0, 'num_parameters': 141129216}",32,43,10,13,105,0.0,0.0,0.0,vitamin_xlarge_336,,,,,
vitamin_xlarge_384.datacomp1b_clip,Vision Transformer (ViT),384,436051392,"{'model_type': 'Vision Transformer (ViT)', 'num_layers': 60, 'num_normalizations': 42, 'num_skip_connections': 6, 'num_convolutional_layers': 13, 'num_transformer_layers': 32, 'num_dense_layers': 52, 'final_receptive_field_size': 0, 'num_strides': 0, 'num_max_pools': 0, 'num_parameters': 175601856}",32,42,6,13,52,0.0,0.0,0.0,vitamin_xlarge_384,,,,,
volo_d1_224.sail_in1k,Vision Transformer,224,26556392,"{'model_type': 'Vision Transformer', 'num_layers': 28, 'num_normalizations': 37, 'num_skip_connections': 0, 'num_convolutional_layers': 4, 'num_transformer_layers': 22, 'num_dense_layers': 4, 'final_receptive_field_size': 1, 'num_strides': 0, 'num_max_pools': 0, 'num_parameters': 114352884}",22,37,0,4,4,1.0,0.0,0.0,volo_d1_224,84.152,36.902,74.1,48.983,38.693
volo_d1_384.sail_in1k,Vision Transformer (ViT)-like,384,26556392,"{'model_type': 'Vision Transformer (ViT)-like', 'num_layers': 256, 'num_normalizations': 46, 'num_skip_connections': 0, 'num_convolutional_layers': 4, 'num_transformer_layers': 30, 'num_dense_layers': 4, 'final_receptive_field_size': 1, 'num_strides': 0, 'num_max_pools': 0, 'num_parameters': 10192262}",30,46,0,4,4,1.0,0.0,0.0,volo_d1_384,85.266,37.11,75.7,50.44,53.907
volo_d2_224.sail_in1k,CvT,224,58577472,"{'model_type': 'CvT', 'num_layers': 61, 'num_normalizations': 44, 'num_skip_connections': 0, 'num_convolutional_layers': 7, 'num_transformer_layers': 20, 'num_dense_layers': 20, 'final_receptive_field_size': 1, 'num_strides': 0, 'num_max_pools': 1, 'num_parameters': 34201720}",20,44,0,7,20,1.0,0.0,1.0,volo_d2_224,85.202,36.625,75.47,49.777,45.893
volo_d2_384.sail_in1k,CvT (Convolutional Vision Transformer),384,58577472,"{'model_type': 'CvT (Convolutional Vision Transformer)', 'num_layers': 50, 'num_normalizations': 60, 'num_skip_connections': 0, 'num_convolutional_layers': 7, 'num_transformer_layers': 24, 'num_dense_layers': 60, 'final_receptive_field_size': 1, 'num_strides': 0, 'num_max_pools': 1, 'num_parameters': 25000000}",24,60,0,7,60,1.0,0.0,1.0,volo_d2_384,86.058,36.424,76.24,50.8,58.427
volo_d3_224.sail_in1k,CvT,224,86224208,"{'model_type': 'CvT', 'num_layers': 5, 'num_normalizations': 61, 'num_skip_connections': 0, 'num_convolutional_layers': 5, 'num_transformer_layers': 42, 'num_dense_layers': 88, 'final_receptive_field_size': None, 'num_strides': 0, 'num_max_pools': 11, 'num_parameters': 437378376}",42,61,0,5,88,,0.0,11.0,volo_d3_224,85.442,39.484,75.69,52.677,50.0
volo_d3_448.sail_in1k,CvT,448,86224208,"{'model_type': 'CvT', 'num_layers': 536, 'num_normalizations': 72, 'num_skip_connections': 0, 'num_convolutional_layers': 5, 'num_transformer_layers': 34, 'num_dense_layers': 68, 'final_receptive_field_size': 1, 'num_strides': 0, 'num_max_pools': 1, 'num_parameters': 359872392}",34,72,0,5,68,1.0,0.0,1.0,volo_d3_448,86.512,39.704,77.19,53.937,65.52
volo_d4_224.sail_in1k,CvT,224,192810224,"{'model_type': 'CvT', 'num_layers': 59, 'num_normalizations': 41, 'num_skip_connections': 0, 'num_convolutional_layers': 5, 'num_transformer_layers': 30, 'num_dense_layers': 4, 'final_receptive_field_size': 1, 'num_strides': 0, 'num_max_pools': 1, 'num_parameters': 61337776}",30,41,0,5,4,1.0,0.0,1.0,volo_d4_224,85.872,42.308,76.13,54.713,52.867
volo_d4_448.sail_in1k,Vision Transformer (ViT)-like with Convolutional Stem,448,192810224,"{'model_type': 'Vision Transformer (ViT)-like with Convolutional Stem', 'num_layers': 573, 'num_normalizations': 74, 'num_skip_connections': 0, 'num_convolutional_layers': 5, 'num_transformer_layers': 42, 'num_dense_layers': 54, 'final_receptive_field_size': -1, 'num_strides': 0, 'num_max_pools': 1, 'num_parameters': 60343872}",42,74,0,5,54,-1.0,0.0,1.0,volo_d4_448,86.79,43.125,77.75,57.273,66.293
volo_d5_224.sail_in1k,CvT (Convolutional Vision Transformer),224,295304288,"{'model_type': 'CvT (Convolutional Vision Transformer)', 'num_layers': 570, 'num_normalizations': 72, 'num_skip_connections': 0, 'num_convolutional_layers': 5, 'num_transformer_layers': 56, 'num_dense_layers': 126, 'final_receptive_field_size': 1, 'num_strides': 0, 'num_max_pools': 2, 'num_parameters': 98603288}",56,72,0,5,126,1.0,0.0,2.0,volo_d5_224,86.078,43.284,76.6,56.383,56.827
volo_d5_448.sail_in1k,CvT,448,295304288,"{'model_type': 'CvT', 'num_layers': 691, 'num_normalizations': 73, 'num_skip_connections': 0, 'num_convolutional_layers': 4, 'num_transformer_layers': 67, 'num_dense_layers': 286, 'final_receptive_field_size': 1, 'num_strides': 0, 'num_max_pools': 0, 'num_parameters': 87920608}",67,73,0,4,286,1.0,0.0,0.0,volo_d5_448,86.978,44.096,77.92,58.693,68.0
volo_d5_512.sail_in1k,CNN/Transformer Hybrid,512,295304288,"{'model_type': 'CNN/Transformer Hybrid', 'num_layers': 221, 'num_normalizations': 60, 'num_skip_connections': 0, 'num_convolutional_layers': 5, 'num_transformer_layers': 62, 'num_dense_layers': 4, 'final_receptive_field_size': 1, 'num_strides': 0, 'num_max_pools': 1, 'num_parameters': 68332488}",62,60,0,5,4,1.0,0.0,1.0,volo_d5_512,87.066,44.57,78.15,58.773,69.453
wide_resnet50_2.racm_in1k,CNN,224,68883240,"{'model_type': 'CNN', 'num_layers': 118, 'num_normalizations': 41, 'num_skip_connections': 4, 'num_convolutional_layers': 41, 'num_transformer_layers': 0, 'num_dense_layers': 1, 'final_receptive_field_size': -1, 'num_strides': -1, 'num_max_pools': 1, 'num_parameters': 61260616}",0,41,4,41,1,-1.0,-1.0,1.0,wide_resnet50_2,82.266,32.488,71.31,44.157,22.96
wide_resnet50_2.tv2_in1k,CNN,176,68883240,"{'model_type': 'CNN', 'num_layers': 136, 'num_normalizations': 41, 'num_skip_connections': 4, 'num_convolutional_layers': 41, 'num_transformer_layers': 0, 'num_dense_layers': 1, 'final_receptive_field_size': -1, 'num_strides': -1, 'num_max_pools': 1, 'num_parameters': 72924312}",0,41,4,41,1,-1.0,-1.0,1.0,wide_resnet50_2,81.598,30.726,70.82,44.007,18.133
wide_resnet50_2.tv_in1k,CNN,224,68883240,"{'model_type': 'CNN', 'num_layers': 54, 'num_normalizations': 41, 'num_skip_connections': 4, 'num_convolutional_layers': 41, 'num_transformer_layers': 0, 'num_dense_layers': 1, 'final_receptive_field_size': None, 'num_strides': None, 'num_max_pools': 1, 'num_parameters': 62708712}",0,41,4,41,1,,,1.0,wide_resnet50_2,78.48,25.33,66.38,38.667,5.88
wide_resnet101_2.tv2_in1k,CNN,176,126886696,"{'model_type': 'CNN', 'num_layers': 166, 'num_normalizations': 55, 'num_skip_connections': 4, 'num_convolutional_layers': 59, 'num_transformer_layers': 0, 'num_dense_layers': 1, 'final_receptive_field_size': -1, 'num_strides': 0, 'num_max_pools': 1, 'num_parameters': 121575784}",0,55,4,59,1,-1.0,0.0,1.0,wide_resnet101_2,82.516,33.278,71.3,47.247,22.013
wide_resnet101_2.tv_in1k,CNN,224,126886696,"{'model_type': 'CNN', 'num_layers': 129, 'num_normalizations': 53, 'num_skip_connections': 4, 'num_convolutional_layers': 53, 'num_transformer_layers': 0, 'num_dense_layers': 1, 'final_receptive_field_size': -1, 'num_strides': -1, 'num_max_pools': 1, 'num_parameters': 96332568}",0,53,4,53,1,-1.0,-1.0,1.0,wide_resnet101_2,78.848,28.142,66.57,40.51,7.32
xception41.tf_in1k,CNN,299,26965096,"{'model_type': 'CNN', 'num_layers': 14, 'num_normalizations': 62, 'num_skip_connections': 4, 'num_convolutional_layers': 77, 'num_transformer_layers': 0, 'num_dense_layers': 1, 'final_receptive_field_size': None, 'num_strides': 0, 'num_max_pools': 0, 'num_parameters': 21587342}",0,62,4,77,1,,0.0,0.0,xception41,78.524,27.896,67.31,39.663,11.707
xception41p.ra3_in1k,CNN,299,26854248,"{'model_type': 'CNN', 'num_layers': 49, 'num_normalizations': 0, 'num_skip_connections': 13, 'num_convolutional_layers': 43, 'num_transformer_layers': 0, 'num_dense_layers': 1, 'final_receptive_field_size': None, 'num_strides': None, 'num_max_pools': 0, 'num_parameters': 24879150}",0,0,13,43,1,,,0.0,xception41p,81.98,31.563,70.19,42.07,24.24
xception65.ra3_in1k,CNN,299,39911848,"{'model_type': 'CNN', 'num_layers': 22, 'num_normalizations': 68, 'num_skip_connections': 4, 'num_convolutional_layers': 90, 'num_transformer_layers': 0, 'num_dense_layers': 1, 'final_receptive_field_size': 1, 'num_strides': 0, 'num_max_pools': 0, 'num_parameters': 33304972}",0,68,4,90,1,1.0,0.0,0.0,xception65,83.184,39.651,72.54,49.75,32.28
xception65.tf_in1k,CNN,299,39911848,"{'model_type': 'CNN', 'num_layers': 150, 'num_normalizations': 88, 'num_skip_connections': 4, 'num_convolutional_layers': 83, 'num_transformer_layers': 0, 'num_dense_layers': 1, 'final_receptive_field_size': None, 'num_strides': 0, 'num_max_pools': 0, 'num_parameters': 36771656}",0,88,4,83,1,,0.0,0.0,xception65,79.554,28.886,68.8,40.303,15.88
xception65p.ra3_in1k,CNN,299,39731112,"{'model_type': 'CNN', 'num_layers': 66, 'num_normalizations': 0, 'num_skip_connections': 5, 'num_convolutional_layers': 65, 'num_transformer_layers': 0, 'num_dense_layers': 1, 'final_receptive_field_size': -1, 'num_strides': 0, 'num_max_pools': 0, 'num_parameters': 40003120}",0,0,5,65,1,-1.0,0.0,0.0,xception65p,83.164,36.572,72.59,46.89,28.307
xception71.tf_in1k,CNN,299,42332304,"{'model_type': 'CNN', 'num_layers': 23, 'num_normalizations': 92, 'num_skip_connections': 6, 'num_convolutional_layers': 92, 'num_transformer_layers': 0, 'num_dense_layers': 1, 'final_receptive_field_size': 0, 'num_strides': 0, 'num_max_pools': 0, 'num_parameters': 21395772}",0,92,6,92,1,0.0,0.0,0.0,xception71,79.908,29.069,69.35,41.327,16.893
